ID;Pays;Institution;;Equipes;Titre;TypeCoop;Motcle1;Motcle2;Motcle3;Motcle4;Motcle5;Budget;Bailleurs;Debut;Fin;Nb Copublications;;Role;StatutGM;NumGM;Lien;Nbpartenaires;Resume
m6A_RAIAV;Bulgarie;Stephan Angeloff Institute;Stephan Angeloff Institute;;The lung epitranscriptome and chromatin accessibility landscape in rheumatoid arthritis complicated by the flu;Projet scientifique;Rheumatoid arthritis;immunology;epigenetics;;;50 000,00 ?;Institut Pasteur;01/10/2020;30/09/2021;;;coordinateur;;;;47;
m6A_RAIAV;France;Institut Pasteur;Institut Pasteur;UTECHS CB Technologie et Service Cytometrie et Biomarqueurs;The lung epitranscriptome and chromatin accessibility landscape in rheumatoid arthritis complicated by the flu;Projet scientifique;Rheumatoid arthritis;immunology;epigenetics;;;50 000,00 ?;Institut Pasteur;01/10/2020;30/09/2021;;;;;;;47;
FED-AMR;Allemagne;German Federal Institute for Risk Assessment;German Federal Institute For Risk Assessment;;The role of free extracellular DNA in dissemination of antimicrobial resistance over ecosystem boundaries along the food/feed chain;Projet scientifique;antimicrobial resistance;DNA;horizontal gene transfer;;;2 924 000,00 ?;Commission EuropÇenne;01/01/2020;30/06/2022;;;;;;;47;
FED-AMR;Allemagne;Friedrich-Loeffler-Institut ;Friedrich-Loeffler-Institut ;;The role of free extracellular DNA in dissemination of antimicrobial resistance over ecosystem boundaries along the food/feed chain;Projet scientifique;antimicrobial resistance;DNA;horizontal gene transfer;;;2 924 000,00 ?;Commission EuropÇenne;01/01/2020;30/06/2022;;;;;;;47;
FED-AMR;Autriche;Austrian Agency for Health and Food Safety;Austrian Agency For Health And Food Safety;;The role of free extracellular DNA in dissemination of antimicrobial resistance over ecosystem boundaries along the food/feed chain;Projet scientifique;antimicrobial resistance;DNA;horizontal gene transfer;;;2 924 000,00 ?;Commission EuropÇenne;01/01/2020;30/06/2022;;;coordinateur;;;;47;
FED-AMR;Danemark;Statens Serum Institut;Statens Serum Institut;;The role of free extracellular DNA in dissemination of antimicrobial resistance over ecosystem boundaries along the food/feed chain;Projet scientifique;antimicrobial resistance;DNA;horizontal gene transfer;;;2 924 000,00 ?;Commission EuropÇenne;01/01/2020;30/06/2022;;;;;;;47;
FED-AMR;Estonie;University of Tartu;University Of Tartu;;The role of free extracellular DNA in dissemination of antimicrobial resistance over ecosystem boundaries along the food/feed chain;Projet scientifique;antimicrobial resistance;DNA;horizontal gene transfer;;;2 924 000,00 ?;Commission EuropÇenne;01/01/2020;30/06/2022;;;;;;;47;
FED-AMR;France;Institut Pasteur;Institut Pasteur;CNR BactÇries anaÇrobies et botulisme;The role of free extracellular DNA in dissemination of antimicrobial resistance over ecosystem boundaries along the food/feed chain;Projet scientifique;antimicrobial resistance;DNA;horizontal gene transfer;;;2 924 000,00 ?;Commission EuropÇenne;01/01/2020;30/06/2022;;;;;;;47;
FED-AMR;Irlande;National University of Ireland, Galway;National University Of Ireland, Galway;;The role of free extracellular DNA in dissemination of antimicrobial resistance over ecosystem boundaries along the food/feed chain;Projet scientifique;antimicrobial resistance;DNA;horizontal gene transfer;;;2 924 000,00 ?;Commission EuropÇenne;01/01/2020;30/06/2022;;;;;;;47;
FED-AMR;Norväge;Norwegian Veterinary Institute;Norwegian Veterinary Institute;;The role of free extracellular DNA in dissemination of antimicrobial resistance over ecosystem boundaries along the food/feed chain;Projet scientifique;antimicrobial resistance;DNA;horizontal gene transfer;;;2 924 000,00 ?;Commission EuropÇenne;01/01/2020;30/06/2022;;;;;;;47;
FED-AMR;Pologne;National Veterinary Research Institute;National Veterinary Research Institute;;The role of free extracellular DNA in dissemination of antimicrobial resistance over ecosystem boundaries along the food/feed chain;Projet scientifique;antimicrobial resistance;DNA;horizontal gene transfer;;;2 924 000,00 ?;Commission EuropÇenne;01/01/2020;30/06/2022;;;;;;;47;
FED-AMR;Portugal;National Institute of Health;National Institute Of Health;;The role of free extracellular DNA in dissemination of antimicrobial resistance over ecosystem boundaries along the food/feed chain;Projet scientifique;antimicrobial resistance;DNA;horizontal gene transfer;;;2 924 000,00 ?;Commission EuropÇenne;01/01/2020;30/06/2022;;;;;;;47;
FED-AMR;RÇpublique Tchäque;National Institute of Public Health;National Institute Of Public Health;;The role of free extracellular DNA in dissemination of antimicrobial resistance over ecosystem boundaries along the food/feed chain;Projet scientifique;antimicrobial resistance;DNA;horizontal gene transfer;;;2 924 000,00 ?;Commission EuropÇenne;01/01/2020;30/06/2022;;;;;;;47;
FED-AMR;Royaume-Uni;University of Surrey;University Of Surrey;;The role of free extracellular DNA in dissemination of antimicrobial resistance over ecosystem boundaries along the food/feed chain;Projet scientifique;antimicrobial resistance;DNA;horizontal gene transfer;;;2 924 000,00 ?;Commission EuropÇenne;01/01/2020;30/06/2022;;;;;;;47;
FreeATPOC;France;INSTITUT PASTEUR;Institut Pasteur;;Towards an instrument-free future of molecular diagnostics at the point-of-care;Projet scientifique;nucleic acid;molecular diagnostics;;;;3 052 500,00 ?;Commission EuropÇenne;01/01/2020;31/12/2023;;;;;;;47;
FreeATPOC;Gräce;IDRYMA TECHNOLOGIAS KAI EREVNAS;Idryma Technologias Kai Erevnas;;Towards an instrument-free future of molecular diagnostics at the point-of-care;Projet scientifique;nucleic acid;molecular diagnostics;;;;3 052 500,00 ?;Commission EuropÇenne;01/01/2020;31/12/2023;;;coordinateur;;;;47;
FreeATPOC;Gräce;GNOSIS DATA ANALYSIS IDIOTIKI KEFALAIOUCHIKI ETAIREIA;Gnosis Data Analysis Idiotiki Kefalaiouchiki Etaireia;;Towards an instrument-free future of molecular diagnostics at the point-of-care;Projet scientifique;nucleic acid;molecular diagnostics;;;;3 052 500,00 ?;Commission EuropÇenne;01/01/2020;31/12/2023;;;;;;;47;
FreeATPOC;Italie;CONSIGLIO NAZIONALE DELLE RICERCHE;Consiglio Nazionale Delle Ricerche;;Towards an instrument-free future of molecular diagnostics at the point-of-care;Projet scientifique;nucleic acid;molecular diagnostics;;;;3 052 500,00 ?;Commission EuropÇenne;01/01/2020;31/12/2023;;;;;;;47;
FreeATPOC;Royaume-Uni;UNIVERSITY COLLEGE LONDON HOSPITALSNHS FOUNDATION TRUST;University College London Hospitalsnhs Foundation Trust;;Towards an instrument-free future of molecular diagnostics at the point-of-care;Projet scientifique;nucleic acid;molecular diagnostics;;;;3 052 500,00 ?;Commission EuropÇenne;01/01/2020;31/12/2023;;;;;;;47;
INFRAFRONTIER2020;Allemagne;HELMHOLTZ ZENTRUM MUENCHEN DEUTSCHES FORSCHUNGSZENTRUM FUER GESUNDHEIT UND UMWELT GMBH;Helmholtz Zentrum Muenchen Deutsches Forschungszentrum Fuer Gesundheit Und Umwelt Gmbh;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;coordinateur;;;;47;
INFRAFRONTIER2020;Allemagne;EUROPEAN MOLECULAR BIOLOGY LABORATORY;European Molecular Biology Laboratory;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;47;
INFRAFRONTIER2020;Allemagne;HELMHOLTZ-ZENTRUM FUR INFEKTIONSFORSCHUNG GMBH;Helmholtz-Zentrum Fur Infektionsforschung Gmbh;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;47;
INFRAFRONTIER2020;Allemagne;MEDIZINISCHE HOCHSCHULE HANNOVER;Medizinische Hochschule Hannover;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;47;
INFRAFRONTIER2020;Allemagne;TSE SYSTEMS GMBH;Tse Systems Gmbh;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;47;
INFRAFRONTIER2020;Allemagne;AYOXXA BIOSYSTEMS GMBH;Ayoxxa Biosystems Gmbh;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;47;
INFRAFRONTIER2020;Autriche;VETERINAERMEDIZINISCHE UNIVERSITAET WIEN;Veterinaermedizinische Universitaet Wien;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;47;
INFRAFRONTIER2020;Canada;Toronto Centre for Phenogenomics Inc;Toronto Centre For Phenogenomics Inc;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;47;
INFRAFRONTIER2020;Danemark;KOBENHAVNS UNIVERSITET;Kobenhavns Universitet;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;47;
INFRAFRONTIER2020;Espagne;AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS;Agencia Estatal Consejo Superior Deinvestigaciones Cientificas;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;47;
INFRAFRONTIER2020;Espagne;UNIVERSIDAD AUTONOMA DE BARCELONA;Universidad Autonoma De Barcelona;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;47;
INFRAFRONTIER2020;Finalnde;OULUN YLIOPISTO;Oulun Yliopisto;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;47;
INFRAFRONTIER2020;France;CENTRE EUROPEEN DE RECHERCHE EN BIOLOGIE ET MEDECINE;Centre Europeen De Recherche En Biologie Et Medecine;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;47;
INFRAFRONTIER2020;France;INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE;Institut National De La Sante Et De La Recherche Medicale;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;47;
INFRAFRONTIER2020;France;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS;Centre National De La Recherche Scientifique Cnrs;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;47;
INFRAFRONTIER2020;France;INSTITUT PASTEUR;Institut Pasteur;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;47;
INFRAFRONTIER2020;Gräce;BIOMEDICAL SCIENCES RESEARCH CENTER ALEXANDER FLEMING;Biomedical Sciences Research Center Alexander Fleming;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;31;
INFRAFRONTIER2020;Gräce;BIOMEDCODE ELLAS ANONIMI ETERIA EPISTIMONIKIS KAI TEXNOLOGIKIS EREVNAS KAI EMBORIKIS EKMETALLEFSIS EPHARMOGON IATRIKIS;Biomedcode Ellas Anonimi Eteria Epistimonikis Kai Texnologikis Erevnas Kai Emborikis Ekmetallefsis Epharmogon Iatrikis;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;31;
INFRAFRONTIER2020;Israâl;TEL AVIV UNIVERSITY;Tel Aviv University;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;31;
INFRAFRONTIER2020;Italie;CONSIGLIO NAZIONALE DELLE RICERCHE;Consiglio Nazionale Delle Ricerche;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;31;
INFRAFRONTIER2020;Pays-Bas;STICHTING HET NEDERLANDS KANKER INSTITUUT-ANTONI VAN LEEUWENHOEK ZIEKENHUIS;Stichting Het Nederlands Kanker Instituut-Antoni Van Leeuwenhoek Ziekenhuis;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;31;
INFRAFRONTIER2020;Pays-Bas;ACADEMISCH ZIEKENHUIS GRONINGEN;Academisch Ziekenhuis Groningen;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;31;
INFRAFRONTIER2020;Portugal;FUNDACAO CALOUSTE GULBENKIAN;Fundacao Calouste Gulbenkian;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;31;
INFRAFRONTIER2020;RÇpublique Tchäque;USTAV MOLEKULARNI GENETIKY AKADEMIE VED CESKE REPUBLIKY VEREJNA VYZKUMNA INSTITUCE;Ustav Molekularni Genetiky Akademie Ved Ceske Republiky Verejna Vyzkumna Instituce;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;31;
INFRAFRONTIER2020;Royaume-Uni;UNITED KINGDOM RESEARCH AND INNOVATION;United Kingdom Research And Innovation;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;31;
INFRAFRONTIER2020;Royaume-Uni;GENOME RESEARCH LIMITED;Genome Research Limited;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;31;
INFRAFRONTIER2020;Royaume-Uni;THE UNIVERSITY OF SHEFFIELD;The University Of Sheffield;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;31;
INFRAFRONTIER2020;Suäde;KAROLINSKA INSTITUTET;Karolinska Institutet;;Towards enduring mouse resources and services advancing research into human health and disease;Projet scientifique;mouse;human health;network;;;4 968 252,16 ?;Commission EuropÇenne;01/01/2017;31/12/2021;;;;;;;31;
ASDENV;Cambodge;Institut Pasteur du Cambodge;Institut Pasteur Du Cambodge;;Towards new vaccine strategies for dengue virus infection: identification of protective humoral immune responses in asymptomatic dengue-infected individuals  ;Projet scientifique;dengue;immunology;Infectious diseases;;;250 000,00 ?;Institut Pasteur;01/10/2019;30/09/2021;;;coordinateur;;;;31;
ASDENV;France;Institut Pasteur;Institut Pasteur;Virologie structurale;Towards new vaccine strategies for dengue virus infection: identification of protective humoral immune responses in asymptomatic dengue-infected individuals  ;Projet scientifique;dengue;immunology;Infectious diseases;;;250 000,00 ?;Institut Pasteur;01/10/2019;30/09/2021;;;;;;;31;
ASDENV;France;Institut Pasteur;Institut Pasteur;Anticorps en ThÇrapie et Pathologie;Towards new vaccine strategies for dengue virus infection: identification of protective humoral immune responses in asymptomatic dengue-infected individuals  ;Projet scientifique;dengue;immunology;Infectious diseases;;;250 000,00 ?;Institut Pasteur;01/10/2019;30/09/2021;;;;;;;31;
ASDENV;France;Institut Pasteur;Institut Pasteur;Technologie et Service Cytometrie et Biomarqueurs (UTechS CB);Towards new vaccine strategies for dengue virus infection: identification of protective humoral immune responses in asymptomatic dengue-infected individuals  ;Projet scientifique;dengue;immunology;Infectious diseases;;;250 000,00 ?;Institut Pasteur;01/10/2019;30/09/2021;;;;;;;31;
HearLight;France;Institut Pasteur;Institut Pasteur;;Towards optogenetic cortical implants for hearing impaired;Projet scientifique;acoustics;physiotherapy;implants;artificial intelligence;phonetics;2 999 971,25 ?;Commission EuropÇenne;01/04/2021;31/03/2025;;;coordinateur;;;;31;
HearLight;France;INSTITUT MINES-TELECOM;Institut Mines-Telecom;;Towards optogenetic cortical implants for hearing impaired;Projet scientifique;acoustics;physiotherapy;implants;artificial intelligence;phonetics;2 999 971,25 ?;Commission EuropÇenne;01/04/2021;31/03/2025;;;;;;;31;
HearLight;Norväge;NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU;Norges Teknisk-Naturvitenskapelige Universitet Ntnu;;Towards optogenetic cortical implants for hearing impaired;Projet scientifique;acoustics;physiotherapy;implants;artificial intelligence;phonetics;2 999 971,25 ?;Commission EuropÇenne;01/04/2021;31/03/2025;;;;;;;31;
HearLight;Royaume-Uni;UNIVERSITY OF STRATHCLYDE;University Of Strathclyde;;Towards optogenetic cortical implants for hearing impaired;Projet scientifique;acoustics;physiotherapy;implants;artificial intelligence;phonetics;2 999 971,25 ?;Commission EuropÇenne;01/04/2021;31/03/2025;;;;;;;31;
HearLight;Suisse;UNIVERSITAT BASEL;Universitat Basel;;Towards optogenetic cortical implants for hearing impaired;Projet scientifique;acoustics;physiotherapy;implants;artificial intelligence;phonetics;2 999 971,25 ?;Commission EuropÇenne;01/04/2021;31/03/2025;;;;;;;31;
HearLight;Suisse;NOVAGAN SARL;Novagan Sarl;;Towards optogenetic cortical implants for hearing impaired;Projet scientifique;acoustics;physiotherapy;implants;artificial intelligence;phonetics;2 999 971,25 ?;Commission EuropÇenne;01/04/2021;31/03/2025;;;;;;;31;
INFLANET;Allemagne;ACQUIFER IMAGING GMBH;Acquifer Imaging Gmbh;;Training European Experts in Inflammation: from the molecular players to animal models and the bedside;Projet scientifique;inflammatory diseases;drug discovery;;;;3 977 117,28 ?;Commission EuropÇenne;01/03/2021;28/02/2025;;;;;;;31;
INFLANET;Espagne;UNIVERSIDAD DE MURCIA;Universidad De Murcia;;Training European Experts in Inflammation: from the molecular players to animal models and the bedside;Projet scientifique;inflammatory diseases;drug discovery;;;;3 977 117,28 ?;Commission EuropÇenne;01/03/2021;28/02/2025;;;;;;;31;
INFLANET;France;UNIVERSITE DE MONTPELLIER;Universite De Montpellier;;Training European Experts in Inflammation: from the molecular players to animal models and the bedside;Projet scientifique;inflammatory diseases;drug discovery;;;;3 977 117,28 ?;Commission EuropÇenne;01/03/2021;28/02/2025;;;coordinateur;;;;31;
INFLANET;France;INSTITUT PASTEUR;Institut Pasteur;Macrophages et DÇveloppement de l'ImmunitÇ;Training European Experts in Inflammation: from the molecular players to animal models and the bedside;Projet scientifique;inflammatory diseases;drug discovery;;;;3 977 117,28 ?;Commission EuropÇenne;01/03/2021;28/02/2025;;;;;;;31;
INFLANET;France;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS;Centre National De La Recherche Scientifique Cnrs;;Training European Experts in Inflammation: from the molecular players to animal models and the bedside;Projet scientifique;inflammatory diseases;drug discovery;;;;3 977 117,28 ?;Commission EuropÇenne;01/03/2021;28/02/2025;;;;;;;31;
INFLANET;Hongrie;EOTVOS LORAND TUDOMANYEGYETEM;Eotvos Lorand Tudomanyegyetem;;Training European Experts in Inflammation: from the molecular players to animal models and the bedside;Projet scientifique;inflammatory diseases;drug discovery;;;;3 977 117,28 ?;Commission EuropÇenne;01/03/2021;28/02/2025;;;;;;;31;
INFLANET;Pays-Bas;UNIVERSITEIT LEIDEN;Universiteit Leiden;;Training European Experts in Inflammation: from the molecular players to animal models and the bedside;Projet scientifique;inflammatory diseases;drug discovery;;;;3 977 117,28 ?;Commission EuropÇenne;01/03/2021;28/02/2025;;;;;;;31;
INFLANET;Pays-Bas;STICHTING KATHOLIEKE UNIVERSITEIT;Stichting Katholieke Universiteit;;Training European Experts in Inflammation: from the molecular players to animal models and the bedside;Projet scientifique;inflammatory diseases;drug discovery;;;;3 977 117,28 ?;Commission EuropÇenne;01/03/2021;28/02/2025;;;;;;;31;
INFLANET;Royaume-Uni;THE UNIVERSITY OF SHEFFIELD;The University Of Sheffield;;Training European Experts in Inflammation: from the molecular players to animal models and the bedside;Projet scientifique;inflammatory diseases;drug discovery;;;;3 977 117,28 ?;Commission EuropÇenne;01/03/2021;28/02/2025;;;;;;;31;
INFLANET;Royaume-Uni;THE UNIVERSITY OF EDINBURGH;The University Of Edinburgh;;Training European Experts in Inflammation: from the molecular players to animal models and the bedside;Projet scientifique;inflammatory diseases;drug discovery;;;;3 977 117,28 ?;Commission EuropÇenne;01/03/2021;28/02/2025;;;;;;;18;
INFLANET;Slovaquie;SLOVENSKA TECHNICKA UNIVERZITA V BRATISLAVE;Slovenska Technicka Univerzita V Bratislave;;Training European Experts in Inflammation: from the molecular players to animal models and the bedside;Projet scientifique;inflammatory diseases;drug discovery;;;;3 977 117,28 ?;Commission EuropÇenne;01/03/2021;28/02/2025;;;;;;;18;
INFLANET;Slovaquie;TATRAMED SOFTWARE SRO;Tatramed Software Sro;;Training European Experts in Inflammation: from the molecular players to animal models and the bedside;Projet scientifique;inflammatory diseases;drug discovery;;;;3 977 117,28 ?;Commission EuropÇenne;01/03/2021;28/02/2025;;;;;;;18;
ImageInLife;Allemagne;ACQUIFER AGˇ;Acquifer Agˇ;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;;18;
ImageInLife;Allemagne;DITABIS DIGITAL BIOMEDICAL IMAGING SYSTEMS AG;Ditabis Digital Biomedical Imaging Systems Ag;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;;18;
ImageInLife;Allemagne;CARL ZEISS NTS GMBH;Carl Zeiss Nts Gmbh;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;;18;
ImageInLife;Allemagne;UNIVERSITATSKLINIKUM HEIDELBERG;Universitatsklinikum Heidelberg;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;;18;
ImageInLife;Belgique;Union Biometrica BVBA;Union Biometrica Bvba;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;;18;
ImageInLife;Espagne;FUNDACIO INSTITUT DE CIENCIES FOTONIQUES;Fundacio Institut De Ciencies Fotoniques;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;;18;
ImageInLife;Espagne;4D - NATURE IMAGING CONSULTING SL;4D - Nature Imaging Consulting Sl;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;;18;
ImageInLife;France;UNIVERSITE DE MONTPELLIER;Universite De Montpellier;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;coordinateur;;;;18;
ImageInLife;France;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS;Centre National De La Recherche Scientifique Cnrs;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;;18;
ImageInLife;France;INSTITUT PASTEUR;Institut Pasteur;Macrophages et DÇveloppement de l'ImmunitÇ;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;;18;
ImageInLife;France;PHASEVIEWˇ;Phaseviewˇ;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;;18;
ImageInLife;France;UNIVERSITE PARIS-SACLAY;Universite Paris-Saclay;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;;18;
ImageInLife;France;SORBONNE UNIVERSITE;Sorbonne Universite;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;;18;
ImageInLife;Pays-Bas;UNIVERSITEIT LEIDEN;Universiteit Leiden;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;;18;
ImageInLife;Royaume-Uni;THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE;The Chancellor Masters And Scholars Of The University Of Cambridge;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;;18;
ImageInLife;Royaume-Uni;THE MANCHESTER METROPOLITAN UNIVERSITY;The Manchester Metropolitan University;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;Interactive Computing E-Infrastructure for the Human Brain Project | ICEI Project | H2020 | CORDIS | European Commission (europa.eu);;
ImageInLife;Slovaquie;SLOVENSKA TECHNICKA UNIVERZITA V BRATISLAVE;Slovenska Technicka Univerzita V Bratislave;;Training European Experts in Multilevel Bioimaging, Analysis and Modelling of Vertebrate Development and Disease;Projet scientifique;biological imaging;data;;;;3 562 028,64 ?;Commission EuropÇenne;01/01/2017;30/06/2021;;;;;;;;
